Date,AAPL.csv,AMZN.csv,FB.csv,TSLA.csv
2012-11-16,68.689575,225.229996,23.559998999999998,31.84
2012-11-19,73.64265400000001,229.710007,22.92,32.919998
2012-11-20,73.015221,233.77999900000003,23.1,33.0
2012-11-21,73.11808,238.02999900000003,24.32,32.470001
2012-11-23,74.393761,239.88000499999998,24.0,32.130001
2012-11-26,76.740776,243.61999500000002,25.940001000000002,32.27
2012-11-27,76.122467,243.399994,26.15,32.150002
2012-11-28,75.882942,247.11000099999998,26.360001,33.23
2012-11-29,76.718651,251.270004,27.32,33.689999
2012-11-30,76.18755300000001,252.05000299999998,28.0,33.82
2012-12-03,76.306,250.330002,27.040001,34.619999
2012-12-04,74.960014,252.49000499999997,27.459999,33.900002
2012-12-05,70.13580300000001,253.960007,27.709999,33.709998999999996
2012-12-06,71.235771,253.36999500000002,26.969998999999998,33.900002
2012-12-07,69.41465,253.270004,27.49,34.169998
2012-12-10,68.96815500000001,247.770004,27.84,34.57
2012-12-11,70.474274,250.690002,27.98,35.279999
2012-12-12,70.163162,251.75999500000003,27.58,35.259997999999996
2012-12-13,68.95124100000001,251.25,28.24,33.610001000000004
2012-12-14,66.360809,249.190002,26.809998999999998,33.810001
2012-12-17,67.537552,253.86000099999998,26.75,34.400002
2012-12-18,69.499268,260.399994,27.709999,34.59
2012-12-19,68.511261,257.98999,27.41,34.610001000000004
2012-12-20,67.915077,261.5,27.360001,34.43
2012-12-21,67.602654,256.920013,26.26,34.0
2012-12-24,67.71198299999999,258.619995,26.93,34.279999
2012-12-26,66.778664,248.63000499999998,26.51,33.59
2012-12-27,67.046814,248.309998,26.049999,33.689999
2012-12-28,66.334755,245.17999300000002,25.91,33.220001
2012-12-31,69.274055,250.86999500000002,26.620001000000002,33.869999
2013-01-02,71.468773,257.309998,28.0,35.360001000000004
2013-01-03,70.566681,258.480011,27.77,34.77
2013-01-04,68.601067,259.149994,28.76,34.400002
2013-01-07,68.197525,268.459991,29.42,34.34
2013-01-08,68.381073,266.380005,29.059998999999998,33.68
2013-01-09,67.312347,266.350006,30.59,33.639998999999996
2013-01-10,68.146774,265.339996,31.299999,33.529999
2013-01-11,67.72892,267.940002,31.719998999999998,32.91
2013-01-14,65.314217,272.730011,30.950001,33.259997999999996
2013-01-15,63.253586,271.899994,30.1,33.900002
2013-01-16,65.879166,268.929993,29.85,34.099998
2013-01-17,65.435265,270.480011,30.139999,34.380001
2013-01-18,65.086411,272.119995,29.66,34.52
2013-01-22,65.707321,270.190002,30.73,35.189999
2013-01-23,66.910133,268.109985,30.82,36.0
2013-01-24,58.64285699999999,273.459991,31.08,36.990002000000004
2013-01-25,57.260406,283.98999,31.540001,36.98
2013-01-28,58.55563000000001,276.040009,32.470001,38.029999
2013-01-29,59.654289,260.350006,30.790001,37.950001
2013-01-30,59.466827,272.76001,31.24,37.52
2013-01-31,59.292412,265.5,30.98,37.509997999999996
2013-02-01,59.049,265.0,29.73,38.299999
2013-02-04,57.578033,259.980011,28.110001,37.740002000000004
2013-02-05,59.598319999999994,266.890015,28.639999,38.130001
2013-02-06,59.534538,262.22000099999997,29.049999,39.169998
2013-02-07,61.304733,260.230011,28.65,39.48
2013-02-08,62.189838,261.950012,28.549999,39.240002000000004
2013-02-11,62.83794399999999,257.209991,28.26,38.419998
2013-02-12,61.26283299999999,258.700012,27.370001000000002,37.889998999999996
2013-02-13,61.146301,269.47000099999997,27.91,38.450001
2013-02-14,61.091308999999995,269.23999,28.5,38.27
2013-02-15,60.249424,265.089996,28.32,37.040001000000004
2013-02-19,60.227173,269.75,28.93,39.279999
2013-02-20,58.768589,266.410004,28.459999,38.540001000000004
2013-02-21,58.403282,265.940002,27.280001000000002,35.16
2013-02-22,59.025204,265.420013,27.129998999999998,36.110001000000004
2013-02-25,57.976456000000006,259.869995,27.27,34.380001
2013-02-26,58.78430600000001,259.359985,27.389999,34.43
2013-02-27,58.208202,263.25,26.870001000000002,35.099998
2013-02-28,57.793147999999995,264.269989,27.25,34.830002
2013-03-01,56.362072,265.73999,27.780001000000002,34.650002
2013-03-04,54.99775699999999,273.109985,27.719998999999998,35.580002
2013-03-05,56.449787,275.589996,27.52,36.650002
2013-03-06,55.732277,273.790009,27.450001,37.689999
2013-03-07,56.37646899999999,273.880005,28.58,38.23
2013-03-08,56.52573,274.190002,27.959999,38.470001
2013-03-11,57.33095600000001,271.23999,28.139999,39.099998
2013-03-12,56.094958999999996,274.130005,27.83,39.119999
2013-03-13,56.084483999999996,275.100006,27.08,38.98
2013-03-14,56.62785699999999,265.73999,27.040001,36.849998
2013-03-15,58.089057999999994,261.820007,26.65,35.290001000000004
2013-03-18,59.668091000000004,257.890015,26.49,35.150002
2013-03-19,59.507042000000006,256.410004,26.549999,35.080002
2013-03-20,59.191497999999996,257.27999900000003,25.860001,35.950001
2013-03-21,59.2766,253.38999900000002,25.74,36.009997999999996
2013-03-22,60.478561,257.75,25.73,36.619999
2013-03-25,60.697207999999996,256.019989,25.129998999999998,37.529999
2013-03-26,60.377747,260.309998,25.209999,37.860001000000004
2013-03-27,59.191497999999996,265.299988,26.09,38.16
2013-03-28,57.958121999999996,266.48999,25.58,37.889998999999996
2013-04-01,56.157814,261.609985,25.530001000000002,43.93
2013-04-02,56.273026,263.320007,25.42,44.34
2013-04-03,56.561077000000004,259.02999900000003,26.25,41.099998
2013-04-04,56.001999,259.079987,27.07,42.009997999999996
2013-04-05,55.410194,255.479996,27.389999,41.369999
2013-04-08,55.804297999999996,258.950012,26.85,41.830002
2013-04-09,55.905108999999996,261.140015,26.59,40.5
2013-04-10,57.045520999999994,264.769989,27.57,41.860001000000004
2013-04-11,56.86745500000001,269.850006,28.02,43.59
2013-04-12,56.274345,272.869995,27.4,43.75
2013-04-15,54.971573,267.72000099999997,26.52,43.299999
2013-04-16,55.808223999999996,272.339996,26.92,45.59
2013-04-17,52.739201,267.399994,26.629998999999998,45.450001
2013-04-18,51.331672999999995,259.420013,25.690001000000002,46.970001
2013-04-19,51.132664,260.320007,25.73,47.830002
2013-04-22,52.198452,263.549988,25.969998999999998,50.189999
2013-04-23,53.17519,268.899994,25.98,51.009997999999996
2013-04-24,53.087463,268.77999900000003,26.110001,50.43
2013-04-25,53.469784,274.700012,26.139999,52.0
2013-04-26,54.624603,254.809998,26.85,51.200001
2013-04-29,56.316235,249.74000499999997,26.98,54.939999
2013-04-30,57.973831000000004,253.809998,27.77,53.990002000000004
2013-05-01,57.516872,248.229996,27.43,53.279999
2013-05-02,58.332584,252.55000299999998,28.969998999999998,54.110001000000004
2013-05-03,58.916534,258.049988,28.309998999999998,54.549999
2013-05-06,60.32143000000001,255.72000099999997,27.57,59.5
2013-05-07,60.053031999999995,257.730011,26.889999,55.509997999999996
2013-05-08,60.731246999999996,258.679993,27.120001000000002,55.790001000000004
2013-05-09,60.201416,260.160004,27.040001,69.400002
2013-05-10,59.700584,263.630005,26.68,76.760002
2013-05-13,59.933871999999994,264.51001,26.82,87.800003
2013-05-14,58.499912,268.329987,27.07,83.239998
2013-05-15,56.521614,266.559998,26.6,84.839996
2013-05-16,57.276825,264.119995,26.129998999999998,92.25
2013-05-17,57.102844,269.899994,26.25,91.5
2013-05-20,58.377334999999995,267.630005,25.76,89.940002
2013-05-21,57.94635400000001,268.859985,25.66,87.589996
2013-05-22,58.169090000000004,262.959991,25.16,87.239998
2013-05-23,58.273208999999994,261.799988,25.059998999999998,92.730003
2013-05-24,58.669918,261.73999,24.309998999999998,97.08000200000001
2013-05-28,58.18095,267.290009,24.1,110.33000200000001
2013-05-29,58.643562,265.52999900000003,23.32,104.629997
2013-05-30,59.517384,266.829987,24.549999,104.949997
2013-05-31,59.273563,269.200012,24.35,97.760002
2013-06-03,59.40404100000001,266.880005,23.85,92.589996
2013-06-04,59.218201,265.700012,23.52,94.839996
2013-06-05,58.664639,267.170013,22.9,95.370003
2013-06-06,57.788189,267.829987,22.969998999999998,97.349998
2013-06-07,58.229721,276.869995,23.290001,102.040001
2013-06-10,57.844868000000005,281.070007,24.33,100.050003
2013-06-11,57.674843,274.77999900000003,24.030001000000002,94.470001
2013-06-12,56.96181899999999,271.670013,23.77,97.730003
2013-06-13,57.458693999999994,275.790009,23.73,98.18
2013-06-14,56.679770999999995,273.98999,23.629998999999998,100.300003
2013-06-17,56.936783,278.059998,24.02,102.199997
2013-06-18,56.906464,281.76001,24.209999,103.389999
2013-06-19,55.750591,278.160004,24.309998999999998,104.68
2013-06-20,54.938720999999994,273.440002,23.9,100.650002
2013-06-21,54.498512,273.359985,24.530001000000002,99.550003
2013-06-24,53.054005000000004,270.609985,23.940001000000002,101.489998
2013-06-25,53.065856999999994,272.089996,24.25,102.400002
2013-06-26,52.464867000000005,277.570007,24.16,105.720001
2013-06-27,51.899440999999996,277.549988,24.66,109.25
2013-06-28,52.261902,277.690002,24.879998999999998,107.360001
2013-07-01,53.934414000000004,282.100006,24.809998999999998,117.18
2013-07-02,55.156181000000004,283.730011,24.41,117.82
2013-07-03,55.460636,284.02999900000003,24.52,115.239998
2013-07-05,55.015156000000005,285.880005,24.370001000000002,120.089996
2013-07-08,54.702801,290.589996,24.709999,121.610001
2013-07-09,55.664921,291.52999900000003,25.48,123.449997
2013-07-10,55.451416,292.329987,25.799999,122.269997
2013-07-11,56.31601,299.660004,25.809998999999998,125.610001
2013-07-12,56.213207,307.549988,25.91,129.899994
2013-07-15,56.33576600000001,306.570007,26.280001000000002,127.260002
2013-07-16,56.699543000000006,306.869995,26.32,109.050003
2013-07-17,56.714043000000004,308.690002,26.65,120.25
2013-07-18,56.90514399999999,304.109985,26.18,119.029999
2013-07-19,56.007594999999995,305.230011,25.879998999999998,119.68
2013-07-22,56.186848,303.480011,26.049999,122.43
2013-07-23,55.222076,301.059998,26.129998999999998,122.739998
2013-07-24,58.058376,298.940002,26.51,121.699997
2013-07-25,57.793461,303.399994,34.360001000000004,124.07
2013-07-26,58.121646999999996,312.01001,34.009997999999996,129.389999
2013-07-29,59.017876,306.100006,35.43,134.619995
2013-07-30,59.746722999999996,302.410004,37.630001,131.740005
2013-07-31,59.642593000000005,301.22000099999997,36.799999,134.279999
2013-08-01,60.189547999999995,305.570007,37.490002000000004,135.550003
2013-08-02,60.961891,304.209991,38.049999,138.0
2013-08-05,61.872612,300.98999,39.189999,144.679993
2013-08-06,61.319054,300.75,38.549999,142.149994
2013-08-07,61.28348199999999,296.910004,38.869999,134.229996
2013-08-08,61.161423,295.73999,38.540001000000004,153.479996
2013-08-09,60.291107,297.26001,38.5,153.0
2013-08-12,62.003859999999996,296.690002,38.220001,147.380005
2013-08-13,64.950417,293.97000099999997,37.02,145.429993
2013-08-14,66.135162,291.339996,36.650002,139.360001
2013-08-15,66.05686999999999,286.47000099999997,36.560001,139.669998
2013-08-16,66.643288,284.820007,37.080002,142.0
2013-08-19,67.36101500000001,285.570007,37.810001,144.899994
2013-08-20,66.476105,287.089996,38.41,149.580002
2013-08-21,66.647255,284.570007,38.32,147.860001
2013-08-22,66.72686,289.730011,38.549999,157.100006
2013-08-23,66.469475,290.01001,40.549999,161.83999599999999
2013-08-26,66.728195,286.209991,41.34,164.220001
2013-08-27,64.820412,280.929993,39.639998999999996,167.009995
2013-08-28,65.126869,281.579987,40.549999,166.449997
2013-08-29,65.233009,283.980011,41.279999,166.059998
2013-08-30,64.638657,280.980011,41.290001000000004,169.0
2013-09-03,64.819084,288.799988,41.869999,168.940002
2013-09-04,66.16037800000001,293.640015,41.779999,170.619995
2013-09-05,65.70665,294.100006,42.66,169.929993
2013-09-06,66.097992,295.859985,43.950001,166.970001
2013-09-09,67.152702,299.709991,44.040001000000004,160.699997
2013-09-10,65.623047,300.359985,43.599998,166.369995
2013-09-11,62.050289,299.640015,45.040001000000004,163.520004
2013-09-12,62.710987,298.859985,44.75,164.929993
2013-09-13,61.677493999999996,297.920013,44.310001,165.53999299999998
2013-09-16,59.71666,296.059998,42.509997999999996,166.580002
2013-09-17,60.40654,304.170013,45.07,166.229996
2013-09-18,61.648312,312.02999900000003,45.23,166.220001
2013-09-19,62.65923299999999,312.059998,45.98,177.919998
2013-09-20,62.010498,316.339996,47.490002000000004,183.389999
2013-09-23,65.092384,311.48999,47.189999,181.110001
2013-09-24,64.888077,314.130005,48.450001,182.330002
2013-09-25,63.883774,312.649994,49.459998999999996,185.240005
2013-09-26,64.505981,318.119995,50.389998999999996,188.639999
2013-09-27,64.045631,316.01001,51.240002000000004,190.899994
2013-09-30,63.249615000000006,312.640015,50.23,193.369995
2013-10-01,64.736839,320.950012,50.419998,193.0
2013-10-02,64.949089,320.51001,50.279999,180.949997
2013-10-03,64.133186,314.76001,49.18,173.309998
2013-10-04,64.082787,319.040009,51.040001000000004,180.979996
2013-10-07,64.708969,310.02999900000003,50.52,183.070007
2013-10-08,63.805492,303.230011,47.139998999999996,174.729996
2013-10-09,64.555077,298.230011,46.77,168.779999
2013-10-10,64.959709,305.170013,49.049999,172.929993
2013-10-11,65.380264,310.890015,49.110001000000004,178.699997
2013-10-14,65.808784,310.700012,49.509997999999996,179.720001
2013-10-15,66.15902700000001,306.399994,49.5,183.940002
2013-10-16,66.481415,310.48999,51.139998999999996,183.559998
2013-10-17,66.931152,310.769989,52.209998999999996,182.800003
2013-10-18,67.51358,328.929993,54.220001,183.399994
2013-10-21,69.167938,326.440002,53.849998,172.600006
2013-10-22,68.970276,332.540009,52.68,171.53999299999998
2013-10-23,69.645561,326.76001,51.900002,164.5
2013-10-24,70.567619,332.209991,52.450001,173.149994
2013-10-25,69.77822900000001,363.390015,51.950001,169.66000400000001
2013-10-28,70.29827900000001,358.160004,50.23,162.860001
2013-10-29,68.547066,362.700012,49.400002,164.470001
2013-10-30,69.637596,361.079987,49.009997999999996,159.220001
2013-10-31,69.345726,364.02999900000003,50.209998999999996,159.940002
2013-11-01,68.991508,359.0,49.75,162.169998
2013-11-04,69.883018,358.73999,48.220001,175.199997
2013-11-05,69.710571,358.890015,50.110001000000004,176.809998
2013-11-06,69.513077,356.179993,49.119999,151.16000400000001
2013-11-07,68.38813,343.559998,47.560001,139.770004
2013-11-08,69.465034,350.309998,47.529999,137.949997
2013-11-11,69.263535,354.380005,46.200001,144.699997
2013-11-12,69.391632,349.52999900000003,46.610001000000004,137.800003
2013-11-13,69.474358,356.22000099999997,48.709998999999996,138.699997
2013-11-14,70.479202,367.399994,48.990002000000004,137.600006
2013-11-15,70.056198,369.170013,49.009997999999996,135.449997
2013-11-18,69.207481,366.179993,45.830002,121.58000200000001
2013-11-19,69.330238,364.940002,46.360001000000004,126.089996
2013-11-20,68.723076,362.570007,46.43,121.110001
2013-11-21,69.542412,368.920013,46.700001,122.099998
2013-11-22,69.363609,372.309998,46.23,121.379997
2013-11-25,69.889374,376.640015,44.82,120.839996
2013-11-26,71.17842900000001,381.369995,45.889998999999996,120.5
2013-11-27,72.854485,386.709991,46.490002000000004,126.940002
2013-11-29,74.203583,393.619995,47.009997999999996,127.279999
2013-12-02,73.557716,392.299988,47.060001,124.16999799999999
2013-12-03,75.571373,384.660004,46.73,144.699997
2013-12-04,75.39523299999999,385.959991,48.619999,138.949997
2013-12-05,75.782219,384.48999,48.34,140.479996
2013-12-06,74.730682,386.950012,47.939999,137.360001
2013-12-09,75.586052,384.890015,48.84,141.600006
2013-12-10,75.46862,387.77999900000003,50.25,142.190002
2013-12-11,74.909492,382.190002,49.380001,139.649994
2013-12-12,74.800064,381.25,51.830002,147.470001
2013-12-13,73.984741,384.23999,53.32,147.649994
2013-12-16,74.394409,388.97000099999997,53.810001,147.940002
2013-12-17,74.059464,387.649994,54.860001000000004,152.46000700000002
2013-12-18,73.496353,395.959991,55.57,147.979996
2013-12-19,72.654312,395.190002,55.049999,140.720001
2013-12-20,73.262817,402.200012,55.119999,143.240005
2013-12-23,76.074455,402.920013,57.77,143.550003
2013-12-24,75.751503,399.200012,57.959998999999996,151.41000400000001
2013-12-26,75.248436,404.390015,57.73,155.5
2013-12-27,74.740021,398.079987,55.439999,151.119995
2013-12-30,73.996742,393.369995,53.709998999999996,152.440002
2013-12-31,74.86412,398.790009,54.650002,150.429993
2014-01-02,73.811249,397.97000099999997,54.709998999999996,150.100006
2014-01-03,72.189934,396.440002,54.560001,149.559998
2014-01-06,72.58356500000001,393.630005,57.200001,147.0
2014-01-07,72.064499,398.02999900000003,57.919998,149.360001
2014-01-08,72.520866,401.920013,58.23,151.279999
2014-01-09,71.59478,401.01001,57.220001,147.529999
2014-01-10,71.117065,397.660004,57.939999,145.720001
2014-01-13,71.489357,390.980011,55.91,139.33999599999999
2014-01-14,72.911858,397.540009,57.740002000000004,161.270004
2014-01-15,74.375732,395.869995,57.599998,164.130005
2014-01-16,73.960701,395.799988,57.189999,170.970001
2014-01-17,72.148567,399.609985,56.299999,170.009995
2014-01-21,73.26947,407.049988,58.509997999999996,176.679993
2014-01-22,73.595078,404.540009,57.509997999999996,178.559998
2014-01-23,74.218262,399.869995,56.630001,181.5
2014-01-24,72.869156,387.600006,54.450001,174.600006
2014-01-27,73.460289,386.27999900000003,53.549999,169.619995
2014-01-28,67.588814,394.429993,55.139998999999996,178.380005
2014-01-29,66.821526,384.200012,53.529999,175.229996
2014-01-30,66.69208499999999,403.01001,61.080002,182.83999599999999
2014-01-31,66.801498,358.690002,62.57,181.41000400000001
2014-02-03,66.925598,346.149994,61.48,177.110001
2014-02-04,67.894409,347.950012,62.75,178.729996
2014-02-05,68.40149699999999,346.450012,62.189999,174.419998
2014-02-06,68.80017099999999,354.589996,62.16,178.380005
2014-02-07,69.762688,361.079987,64.32,186.529999
2014-02-10,71.012466,360.869995,63.549999,196.559998
2014-02-11,71.948151,361.790009,64.849998,196.619995
2014-02-12,71.94277199999999,349.25,64.449997,195.320007
2014-02-13,73.08515200000001,357.200012,67.33000200000001,199.630005
2014-02-14,73.026115,357.350006,67.089996,198.229996
2014-02-18,73.294601,353.649994,67.300003,203.699997
2014-02-19,72.137436,347.380005,68.059998,193.639999
2014-02-20,71.302429,349.799988,69.629997,209.97000099999997
2014-02-21,70.510406,346.76001,68.589996,209.600006
2014-02-24,70.819168,351.77999900000003,70.779999,217.649994
2014-02-25,70.082199,358.320007,69.849998,248.0
2014-02-26,69.449905,359.799988,69.260002,253.0
2014-02-27,70.83528100000001,360.130005,68.940002,252.539993
2014-02-28,70.643311,362.100006,68.459999,244.809998
2014-03-03,70.84736600000001,359.77999900000003,67.410004,250.559998
2014-03-04,71.314522,363.899994,68.800003,254.83999599999999
2014-03-05,71.46488199999999,372.369995,71.57,252.66000400000001
2014-03-06,71.248749,372.160004,70.839996,252.940002
2014-03-07,71.207138,372.059998,69.800003,246.210007
2014-03-10,71.271561,370.52999900000003,72.029999,238.83999599999999
2014-03-11,71.96558399999999,368.820007,70.099998,234.41000400000001
2014-03-12,72.0354,370.640015,70.879997,241.49000499999997
2014-03-13,71.235321,371.51001,68.83000200000001,237.789993
2014-03-14,70.435242,373.73999,67.720001,230.97000099999997
2014-03-17,70.710449,375.040009,68.739998,233.979996
2014-03-18,71.335983,378.769989,69.190002,240.039993
2014-03-19,71.317207,373.230011,68.239998,235.83999599999999
2014-03-20,70.973541,368.97000099999997,66.970001,234.91000400000001
2014-03-21,71.533325,360.619995,67.239998,228.88999900000002
2014-03-24,72.381744,351.850006,64.099998,220.169998
2014-03-25,73.16033900000001,354.709991,64.889999,220.440002
2014-03-26,72.460953,343.410004,60.389998999999996,212.960007
2014-03-27,72.149513,338.47000099999997,60.970001,207.320007
2014-03-28,72.068962,338.290009,60.009997999999996,212.36999500000002
2014-03-31,72.052841,336.369995,60.240002000000004,208.449997
2014-04-01,72.711967,342.98999,62.619999,216.97000099999997
2014-04-02,72.832802,341.959991,62.720001,230.289993
2014-04-03,72.328049,333.619995,59.490002000000004,225.399994
2014-04-04,71.392395,323.0,56.75,212.229996
2014-04-07,70.271484,317.76001,56.950001,207.520004
2014-04-08,70.267441,327.070007,58.189999,215.460007
2014-04-09,71.19103199999999,331.809998,62.41,216.92999300000002
2014-04-10,70.27282,317.109985,59.16,204.190002
2014-04-11,69.753304,311.730011,58.529999,203.779999
2014-04-14,70.031174,315.910004,58.889998999999996,198.08999599999999
2014-04-15,69.53179200000001,316.079987,59.09,193.91000400000001
2014-04-16,69.67274499999999,323.679993,59.720001,199.110001
2014-04-17,70.468811,324.910004,58.939999,198.119995
2014-04-21,71.305138,330.869995,61.240002000000004,204.380005
2014-04-22,71.37628199999999,329.320007,63.029999,218.63999900000002
2014-04-23,70.443291,324.579987,61.360001000000004,207.990005
2014-04-24,76.218376,337.149994,60.869999,207.860001
2014-04-25,76.778152,303.829987,57.709998999999996,199.850006
2014-04-28,79.751595,296.579987,56.139998999999996,198.509995
2014-04-29,79.515327,300.380005,58.150002,206.919998
2014-04-30,79.214638,304.130005,59.779999,207.889999
2014-05-01,79.40124499999999,307.890015,61.150002,207.729996
2014-05-02,79.54890400000001,308.01001,60.459998999999996,210.91000400000001
2014-05-05,80.673859,310.049988,61.220001,216.61000099999998
2014-05-06,79.794579,297.380005,58.529999,207.279999
2014-05-07,79.515327,292.709991,57.389998999999996,201.350006
2014-05-08,79.373604,288.320007,56.759997999999996,178.58999599999999
2014-05-09,79.042885,292.23999,57.240002000000004,182.259995
2014-05-12,80.026955,302.859985,59.830002,184.669998
2014-05-13,80.152496,304.640015,59.830002,190.16000400000001
2014-05-14,80.167343,297.619995,59.23,190.619995
2014-05-15,79.485641,295.190002,57.919998,188.58999599999999
2014-05-16,80.65873,297.700012,58.02,191.559998
2014-05-19,81.614464,296.76001,59.209998999999996,196.08999599999999
2014-05-20,81.630669,301.190002,58.560001,195.300003
2014-05-21,81.846642,305.01001,60.490002000000004,199.449997
2014-05-22,81.97623399999999,304.910004,60.52,204.880005
2014-05-23,82.902283,312.23999,61.349998,207.300003
2014-05-27,84.454674,310.820007,63.48,211.559998
2014-05-28,84.23599200000001,310.160004,63.509997999999996,210.24000499999997
2014-05-29,85.77085100000001,313.77999900000003,63.830002,210.24000499999997
2014-05-30,85.449577,312.549988,63.299999,207.770004
2014-06-02,84.86235,308.839996,63.080002,204.699997
2014-06-03,86.062431,307.190002,62.869999,204.940002
2014-06-04,87.045158,306.77999900000003,63.34,203.990005
